gid,emd_cd,emd_nm_k,emd_nm_e,sgg_cd,sgg_nm_k,sgg_nm_e,sido_cd,sido_nm_k,sido_nm_e,value,stats_year,raw_d_year,geometry,구분
다라40bb73aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,8.919,2022,202210,"MULTIPOLYGON (((940750 1673000, 940750 1673250, 941000 1673250, 941000 1673000, 940750 1673000)))",종합병원
다라43bb73ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.391,2022,202210,"MULTIPOLYGON (((943750 1673500, 943750 1673750, 944000 1673750, 944000 1673500, 943750 1673500)))",종합병원
다라41bb75ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.749,2022,202210,"MULTIPOLYGON (((941750 1675500, 941750 1675750, 942000 1675750, 942000 1675500, 941750 1675500)))",종합병원
다라41ab70bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.73,2022,202210,"MULTIPOLYGON (((941250 1670750, 941250 1671000, 941500 1671000, 941500 1670750, 941250 1670750)))",종합병원
다라42ab73bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.697,2022,202210,"MULTIPOLYGON (((942250 1673750, 942250 1674000, 942500 1674000, 942500 1673750, 942250 1673750)))",종합병원
다라40bb71aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.94,2022,202210,"MULTIPOLYGON (((940750 1671000, 940750 1671250, 941000 1671250, 941000 1671000, 940750 1671000)))",종합병원
다라42ab68bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.683,2022,202210,"MULTIPOLYGON (((942250 1668750, 942250 1669000, 942500 1669000, 942500 1668750, 942250 1668750)))",종합병원
다라42ab72bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.429,2022,202210,"MULTIPOLYGON (((942250 1672750, 942250 1673000, 942500 1673000, 942500 1672750, 942250 1672750)))",종합병원
다라43ab74bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.284,2022,202210,"MULTIPOLYGON (((943250 1674750, 943250 1675000, 943500 1675000, 943500 1674750, 943250 1674750)))",종합병원
다라44ab73bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.796,2022,202210,"MULTIPOLYGON (((944250 1673750, 944250 1674000, 944500 1674000, 944500 1673750, 944250 1673750)))",종합병원
다라43ab74ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.461,2022,202210,"MULTIPOLYGON (((943250 1674500, 943250 1674750, 943500 1674750, 943500 1674500, 943250 1674500)))",종합병원
다라42ab69ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.432,2022,202210,"MULTIPOLYGON (((942250 1669500, 942250 1669750, 942500 1669750, 942500 1669500, 942250 1669500)))",종합병원
다라42bb73aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.693,2022,202210,"MULTIPOLYGON (((942750 1673000, 942750 1673250, 943000 1673250, 943000 1673000, 942750 1673000)))",종합병원
다라41ab70ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.953,2022,202210,"MULTIPOLYGON (((941250 1670250, 941250 1670500, 941500 1670500, 941500 1670250, 941250 1670250)))",종합병원
다라43bb71aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.591,2022,202210,"MULTIPOLYGON (((943750 1671000, 943750 1671250, 944000 1671250, 944000 1671000, 943750 1671000)))",종합병원
다라41ab71ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.615,2022,202210,"MULTIPOLYGON (((941250 1671250, 941250 1671500, 941500 1671500, 941500 1671250, 941250 1671250)))",종합병원
다라41ab72ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.587,2022,202210,"MULTIPOLYGON (((941250 1672250, 941250 1672500, 941500 1672500, 941500 1672250, 941250 1672250)))",종합병원
다라43ab74ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.007,2022,202210,"MULTIPOLYGON (((943250 1674250, 943250 1674500, 943500 1674500, 943500 1674250, 943250 1674250)))",종합병원
다라40ab71ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.56,2022,202210,"MULTIPOLYGON (((940250 1671500, 940250 1671750, 940500 1671750, 940500 1671500, 940250 1671500)))",종합병원
다라40aa72ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.427,2022,202210,"MULTIPOLYGON (((940000 1672250, 940000 1672500, 940250 1672500, 940250 1672250, 940000 1672250)))",종합병원
다라44ab75aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.62,2022,202210,"MULTIPOLYGON (((944250 1675000, 944250 1675250, 944500 1675250, 944500 1675000, 944250 1675000)))",종합병원
다라43ab75aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.194,2022,202210,"MULTIPOLYGON (((943250 1675000, 943250 1675250, 943500 1675250, 943500 1675000, 943250 1675000)))",종합병원
다라43ab72aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.2,2022,202210,"MULTIPOLYGON (((943250 1672000, 943250 1672250, 943500 1672250, 943500 1672000, 943250 1672000)))",종합병원
다라40ab74aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,8.965,2022,202210,"MULTIPOLYGON (((940250 1674000, 940250 1674250, 940500 1674250, 940500 1674000, 940250 1674000)))",종합병원
다라43ab71aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.149,2022,202210,"MULTIPOLYGON (((943250 1671000, 943250 1671250, 943500 1671250, 943500 1671000, 943250 1671000)))",종합병원
다라42ab67aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.113,2022,202210,"MULTIPOLYGON (((942250 1667000, 942250 1667250, 942500 1667250, 942500 1667000, 942250 1667000)))",종합병원
다라41ab72aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.273,2022,202210,"MULTIPOLYGON (((941250 1672000, 941250 1672250, 941500 1672250, 941500 1672000, 941250 1672000)))",종합병원
다라41bb66bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.367,2022,202210,"MULTIPOLYGON (((941750 1666750, 941750 1667000, 942000 1667000, 942000 1666750, 941750 1666750)))",종합병원
다라41aa66ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,14.659,2022,202210,"MULTIPOLYGON (((941000 1666250, 941000 1666500, 941250 1666500, 941250 1666250, 941000 1666250)))",종합병원
다라40bb66bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.577,2022,202210,"MULTIPOLYGON (((940750 1666750, 940750 1667000, 941000 1667000, 941000 1666750, 940750 1666750)))",종합병원
다라39bb73bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.964,2022,202210,"MULTIPOLYGON (((939750 1673750, 939750 1674000, 940000 1674000, 940000 1673750, 939750 1673750)))",종합병원
다라38bb72bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.454,2022,202210,"MULTIPOLYGON (((938750 1672750, 938750 1673000, 939000 1673000, 939000 1672750, 938750 1672750)))",종합병원
다라41ba74ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,8.549,2022,202210,"MULTIPOLYGON (((941500 1674250, 941500 1674500, 941750 1674500, 941750 1674250, 941500 1674250)))",종합병원
다라42ba68ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.687,2022,202210,"MULTIPOLYGON (((942500 1668250, 942500 1668500, 942750 1668500, 942750 1668250, 942500 1668250)))",종합병원
다라41ba68ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.46,2022,202210,"MULTIPOLYGON (((941500 1668250, 941500 1668500, 941750 1668500, 941750 1668250, 941500 1668250)))",종합병원
다라43bb73bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.334,2022,202210,"MULTIPOLYGON (((943750 1673750, 943750 1674000, 944000 1674000, 944000 1673750, 943750 1673750)))",종합병원
다라41aa68ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.213,2022,202210,"MULTIPOLYGON (((941000 1668500, 941000 1668750, 941250 1668750, 941250 1668500, 941000 1668500)))",종합병원
다라39aa70ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.524,2022,202210,"MULTIPOLYGON (((939000 1670500, 939000 1670750, 939250 1670750, 939250 1670500, 939000 1670500)))",종합병원
다라42aa67ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.406,2022,202210,"MULTIPOLYGON (((942000 1667500, 942000 1667750, 942250 1667750, 942250 1667500, 942000 1667500)))",종합병원
다라43bb71bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.732,2022,202210,"MULTIPOLYGON (((943750 1671750, 943750 1672000, 944000 1672000, 944000 1671750, 943750 1671750)))",종합병원
다라42ab63bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.838,2022,202210,"MULTIPOLYGON (((942250 1663750, 942250 1664000, 942500 1664000, 942500 1663750, 942250 1663750)))",종합병원
다라42ab67bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.781,2022,202210,"MULTIPOLYGON (((942250 1667750, 942250 1668000, 942500 1668000, 942500 1667750, 942250 1667750)))",종합병원
다라39aa72aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.4,2022,202210,"MULTIPOLYGON (((939000 1672000, 939000 1672250, 939250 1672250, 939250 1672000, 939000 1672000)))",종합병원
다라43aa70ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.325,2022,202210,"MULTIPOLYGON (((943000 1670500, 943000 1670750, 943250 1670750, 943250 1670500, 943000 1670500)))",종합병원
다라42bb63ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,21.4,2022,202210,"MULTIPOLYGON (((942750 1663250, 942750 1663500, 943000 1663500, 943000 1663250, 942750 1663250)))",종합병원
다라43bb72ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.995,2022,202210,"MULTIPOLYGON (((943750 1672250, 943750 1672500, 944000 1672500, 944000 1672250, 943750 1672250)))",종합병원
다라40bb73ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,8.982,2022,202210,"MULTIPOLYGON (((940750 1673250, 940750 1673500, 941000 1673500, 941000 1673250, 940750 1673250)))",종합병원
다라40ab66bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.572,2022,202210,"MULTIPOLYGON (((940250 1666750, 940250 1667000, 940500 1667000, 940500 1666750, 940250 1666750)))",종합병원
다라39ab72bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.034,2022,202210,"MULTIPOLYGON (((939250 1672750, 939250 1673000, 939500 1673000, 939500 1672750, 939250 1672750)))",종합병원
다라39ab70bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.958,2022,202210,"MULTIPOLYGON (((939250 1670750, 939250 1671000, 939500 1671000, 939500 1670750, 939250 1670750)))",종합병원
다라38bb71ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.548,2022,202210,"MULTIPOLYGON (((938750 1671250, 938750 1671500, 939000 1671500, 939000 1671250, 938750 1671250)))",종합병원
다라39ab68bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.203,2022,202210,"MULTIPOLYGON (((939250 1668750, 939250 1669000, 939500 1669000, 939500 1668750, 939250 1668750)))",종합병원
다라40bb68ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.505,2022,202210,"MULTIPOLYGON (((940750 1668250, 940750 1668500, 941000 1668500, 941000 1668250, 940750 1668250)))",종합병원
다라42bb66ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.137,2022,202210,"MULTIPOLYGON (((942750 1666250, 942750 1666500, 943000 1666500, 943000 1666250, 942750 1666250)))",종합병원
다라31aa58aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.029,2022,202210,"MULTIPOLYGON (((931000 1658000, 931000 1658250, 931250 1658250, 931250 1658000, 931000 1658000)))",종합병원
다라29aa58aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.636,2022,202210,"MULTIPOLYGON (((929000 1658000, 929000 1658250, 929250 1658250, 929250 1658000, 929000 1658000)))",종합병원
다라30aa60aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.941,2022,202210,"MULTIPOLYGON (((930000 1660000, 930000 1660250, 930250 1660250, 930250 1660000, 930000 1660000)))",종합병원
다라31ab56ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,17.362,2022,202210,"MULTIPOLYGON (((931250 1656250, 931250 1656500, 931500 1656500, 931500 1656250, 931250 1656250)))",종합병원
다라30ab57ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.835,2022,202210,"MULTIPOLYGON (((930250 1657250, 930250 1657500, 930500 1657500, 930500 1657250, 930250 1657250)))",종합병원
다라28ab60aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.11,2022,202210,"MULTIPOLYGON (((928250 1660000, 928250 1660250, 928500 1660250, 928500 1660000, 928250 1660000)))",종합병원
다라29ab59bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,14.238,2022,202210,"MULTIPOLYGON (((929250 1659750, 929250 1660000, 929500 1660000, 929500 1659750, 929250 1659750)))",종합병원
다라27ab59bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.746,2022,202210,"MULTIPOLYGON (((927250 1659750, 927250 1660000, 927500 1660000, 927500 1659750, 927250 1659750)))",종합병원
다라31bb59ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.109,2022,202210,"MULTIPOLYGON (((931750 1659250, 931750 1659500, 932000 1659500, 932000 1659250, 931750 1659250)))",종합병원
다라28ba56bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,17.191,2022,202210,"MULTIPOLYGON (((928500 1656750, 928500 1657000, 928750 1657000, 928750 1656750, 928500 1656750)))",종합병원
다라30ab58aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.588,2022,202210,"MULTIPOLYGON (((930250 1658000, 930250 1658250, 930500 1658250, 930500 1658000, 930250 1658000)))",종합병원
다라30ba57bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.628,2022,202210,"MULTIPOLYGON (((930500 1657750, 930500 1658000, 930750 1658000, 930750 1657750, 930500 1657750)))",종합병원
다라29ab58aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.972,2022,202210,"MULTIPOLYGON (((929250 1658000, 929250 1658250, 929500 1658250, 929500 1658000, 929250 1658000)))",종합병원
다라31ba59bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,14.14,2022,202210,"MULTIPOLYGON (((931500 1659750, 931500 1660000, 931750 1660000, 931750 1659750, 931500 1659750)))",종합병원
다라30ba61bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.968,2022,202210,"MULTIPOLYGON (((930500 1661750, 930500 1662000, 930750 1662000, 930750 1661750, 930500 1661750)))",종합병원
다라28ba60aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.376,2022,202210,"MULTIPOLYGON (((928500 1660000, 928500 1660250, 928750 1660250, 928750 1660000, 928500 1660000)))",종합병원
다라28bb61bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.161,2022,202210,"MULTIPOLYGON (((928750 1661750, 928750 1662000, 929000 1662000, 929000 1661750, 928750 1661750)))",종합병원
다라28bb63bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.411,2022,202210,"MULTIPOLYGON (((928750 1663750, 928750 1664000, 929000 1664000, 929000 1663750, 928750 1663750)))",종합병원
다라29aa61ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.716,2022,202210,"MULTIPOLYGON (((929000 1661250, 929000 1661500, 929250 1661500, 929250 1661250, 929000 1661250)))",종합병원
다라28aa60ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.775,2022,202210,"MULTIPOLYGON (((928000 1660250, 928000 1660500, 928250 1660500, 928250 1660250, 928000 1660250)))",종합병원
다라29bb63bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.707,2022,202210,"MULTIPOLYGON (((929750 1663750, 929750 1664000, 930000 1664000, 930000 1663750, 929750 1663750)))",종합병원
다라29ba60ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.577,2022,202210,"MULTIPOLYGON (((929500 1660250, 929500 1660500, 929750 1660500, 929750 1660250, 929500 1660250)))",종합병원
다라28ba57ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.999,2022,202210,"MULTIPOLYGON (((928500 1657250, 928500 1657500, 928750 1657500, 928750 1657250, 928500 1657250)))",종합병원
다라31ba59ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,14.711,2022,202210,"MULTIPOLYGON (((931500 1659250, 931500 1659500, 931750 1659500, 931750 1659250, 931500 1659250)))",종합병원
다라31ba58ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.187,2022,202210,"MULTIPOLYGON (((931500 1658250, 931500 1658500, 931750 1658500, 931750 1658250, 931500 1658250)))",종합병원
다라30ab56ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,17.784,2022,202210,"MULTIPOLYGON (((930250 1656500, 930250 1656750, 930500 1656750, 930500 1656500, 930250 1656500)))",종합병원
다라30ab60ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.271,2022,202210,"MULTIPOLYGON (((930250 1660500, 930250 1660750, 930500 1660750, 930500 1660500, 930250 1660500)))",종합병원
다라28bb64aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,8.829,2022,202210,"MULTIPOLYGON (((928750 1664000, 928750 1664250, 929000 1664250, 929000 1664000, 928750 1664000)))",종합병원
다라29ab58ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.364,2022,202210,"MULTIPOLYGON (((929250 1658250, 929250 1658500, 929500 1658500, 929500 1658250, 929250 1658250)))",종합병원
다라31bb56ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.136,2022,202210,"MULTIPOLYGON (((931750 1656500, 931750 1656750, 932000 1656750, 932000 1656500, 931750 1656500)))",종합병원
다라30bb57ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.61,2022,202210,"MULTIPOLYGON (((930750 1657500, 930750 1657750, 931000 1657750, 931000 1657500, 930750 1657500)))",종합병원
다라28bb58aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.479,2022,202210,"MULTIPOLYGON (((928750 1658000, 928750 1658250, 929000 1658250, 929000 1658000, 928750 1658000)))",종합병원
다라29bb59ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,14.744,2022,202210,"MULTIPOLYGON (((929750 1659500, 929750 1659750, 930000 1659750, 930000 1659500, 929750 1659500)))",종합병원
다라32ab57bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,17.571,2022,202210,"MULTIPOLYGON (((932250 1657750, 932250 1658000, 932500 1658000, 932500 1657750, 932250 1657750)))",종합병원
다라29bb63aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.31,2022,202210,"MULTIPOLYGON (((929750 1663000, 929750 1663250, 930000 1663250, 930000 1663000, 929750 1663000)))",종합병원
다라30bb59ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.771,2022,202210,"MULTIPOLYGON (((930750 1659500, 930750 1659750, 931000 1659750, 931000 1659500, 930750 1659500)))",종합병원
다라29ab62ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.264,2022,202210,"MULTIPOLYGON (((929250 1662500, 929250 1662750, 929500 1662750, 929500 1662500, 929250 1662500)))",종합병원
다라30bb61ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.007,2022,202210,"MULTIPOLYGON (((930750 1661500, 930750 1661750, 931000 1661750, 931000 1661500, 930750 1661500)))",종합병원
다라29ab61ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.743,2022,202210,"MULTIPOLYGON (((929250 1661500, 929250 1661750, 929500 1661750, 929500 1661500, 929250 1661500)))",종합병원
다라28ab58ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.143,2022,202210,"MULTIPOLYGON (((928250 1658500, 928250 1658750, 928500 1658750, 928500 1658500, 928250 1658500)))",종합병원
다라29bb56ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.16,2022,202210,"MULTIPOLYGON (((929750 1656500, 929750 1656750, 930000 1656750, 930000 1656500, 929750 1656500)))",종합병원
다라28bb61ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.271,2022,202210,"MULTIPOLYGON (((928750 1661500, 928750 1661750, 929000 1661750, 929000 1661500, 928750 1661500)))",종합병원
다라30bb60ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.157,2022,202210,"MULTIPOLYGON (((930750 1660500, 930750 1660750, 931000 1660750, 931000 1660500, 930750 1660500)))",종합병원
다라30bb57aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,17.515,2022,202210,"MULTIPOLYGON (((930750 1657000, 930750 1657250, 931000 1657250, 931000 1657000, 930750 1657000)))",종합병원
다라29ba59ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,14.688,2022,202210,"MULTIPOLYGON (((929500 1659250, 929500 1659500, 929750 1659500, 929750 1659250, 929500 1659250)))",종합병원
다라30bb58aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.122,2022,202210,"MULTIPOLYGON (((930750 1658000, 930750 1658250, 931000 1658250, 931000 1658000, 930750 1658000)))",종합병원
다라29bb59ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.115,2022,202210,"MULTIPOLYGON (((929750 1659250, 929750 1659500, 930000 1659500, 930000 1659250, 929750 1659250)))",종합병원
다라29bb57ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,17.033,2022,202210,"MULTIPOLYGON (((929750 1657250, 929750 1657500, 930000 1657500, 930000 1657250, 929750 1657250)))",종합병원
다라29ab62bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.02,2022,202210,"MULTIPOLYGON (((929250 1662750, 929250 1663000, 929500 1663000, 929500 1662750, 929250 1662750)))",종합병원
다라29ab63bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.82,2022,202210,"MULTIPOLYGON (((929250 1663750, 929250 1664000, 929500 1664000, 929500 1663750, 929250 1663750)))",종합병원
다라30ab55bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,19.524,2022,202210,"MULTIPOLYGON (((930250 1655750, 930250 1656000, 930500 1656000, 930500 1655750, 930250 1655750)))",종합병원
다라30ab59bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,14.443,2022,202210,"MULTIPOLYGON (((930250 1659750, 930250 1660000, 930500 1660000, 930500 1659750, 930250 1659750)))",종합병원
다라28bb59ab,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,14.075,2022,202210,"MULTIPOLYGON (((928750 1659250, 928750 1659500, 929000 1659500, 929000 1659250, 928750 1659250)))",종합병원
다라31aa56bb,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,17.104,2022,202210,"MULTIPOLYGON (((931000 1656750, 931000 1657000, 931250 1657000, 931250 1656750, 931000 1656750)))",종합병원
다라28ab59aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,14.22,2022,202210,"MULTIPOLYGON (((928250 1659000, 928250 1659250, 928500 1659250, 928500 1659000, 928250 1659000)))",종합병원
다라28ab63aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.557,2022,202210,"MULTIPOLYGON (((928250 1663000, 928250 1663250, 928500 1663250, 928500 1663000, 928250 1663000)))",종합병원
다라29ab60aa,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,14.068,2022,202210,"MULTIPOLYGON (((929250 1660000, 929250 1660250, 929500 1660250, 929500 1660000, 929250 1660000)))",종합병원
다라30ba57ba,46170310,세지면,Seji-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.927,2022,202210,"MULTIPOLYGON (((930500 1657500, 930500 1657750, 930750 1657750, 930750 1657500, 930500 1657500)))",종합병원
