gid,emd_cd,emd_nm_k,emd_nm_e,sgg_cd,sgg_nm_k,sgg_nm_e,sido_cd,sido_nm_k,sido_nm_e,value,stats_year,raw_d_year,geometry,구분
다라25ba67bb,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.355,2022,202210,"MULTIPOLYGON (((925500 1667750, 925500 1668000, 925750 1668000, 925750 1667750, 925500 1667750)))",생활권공원
다라26ba69ab,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.258,2022,202210,"MULTIPOLYGON (((926500 1669250, 926500 1669500, 926750 1669500, 926750 1669250, 926500 1669250)))",생활권공원
다라26ab69ba,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.234,2022,202210,"MULTIPOLYGON (((926250 1669500, 926250 1669750, 926500 1669750, 926500 1669500, 926250 1669500)))",생활권공원
다라25ab69ba,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.617,2022,202210,"MULTIPOLYGON (((925250 1669500, 925250 1669750, 925500 1669750, 925500 1669500, 925250 1669500)))",생활권공원
다라27ba69bb,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.672,2022,202210,"MULTIPOLYGON (((927500 1669750, 927500 1670000, 927750 1670000, 927750 1669750, 927500 1669750)))",생활권공원
다라25bb68ba,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.122,2022,202210,"MULTIPOLYGON (((925750 1668500, 925750 1668750, 926000 1668750, 926000 1668500, 925750 1668500)))",생활권공원
다라26ab67bb,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.92,2022,202210,"MULTIPOLYGON (((926250 1667750, 926250 1668000, 926500 1668000, 926500 1667750, 926250 1667750)))",생활권공원
다라25aa68ab,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.518,2022,202210,"MULTIPOLYGON (((925000 1668250, 925000 1668500, 925250 1668500, 925250 1668250, 925000 1668250)))",생활권공원
다라25aa68aa,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.279,2022,202210,"MULTIPOLYGON (((925000 1668000, 925000 1668250, 925250 1668250, 925250 1668000, 925000 1668000)))",생활권공원
다라27aa69aa,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.473,2022,202210,"MULTIPOLYGON (((927000 1669000, 927000 1669250, 927250 1669250, 927250 1669000, 927000 1669000)))",생활권공원
다라25bb68bb,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.307,2022,202210,"MULTIPOLYGON (((925750 1668750, 925750 1669000, 926000 1669000, 926000 1668750, 925750 1668750)))",생활권공원
다라25bb69aa,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.023,2022,202210,"MULTIPOLYGON (((925750 1669000, 925750 1669250, 926000 1669250, 926000 1669000, 925750 1669000)))",생활권공원
다라26ab68bb,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.214,2022,202210,"MULTIPOLYGON (((926250 1668750, 926250 1669000, 926500 1669000, 926500 1668750, 926250 1668750)))",생활권공원
다라25bb68aa,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.347,2022,202210,"MULTIPOLYGON (((925750 1668000, 925750 1668250, 926000 1668250, 926000 1668000, 925750 1668000)))",생활권공원
다라24bb68aa,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.53,2022,202210,"MULTIPOLYGON (((924750 1668000, 924750 1668250, 925000 1668250, 925000 1668000, 924750 1668000)))",생활권공원
다라26aa69ba,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.287,2022,202210,"MULTIPOLYGON (((926000 1669500, 926000 1669750, 926250 1669750, 926250 1669500, 926000 1669500)))",생활권공원
다라25aa69aa,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.173,2022,202210,"MULTIPOLYGON (((925000 1669000, 925000 1669250, 925250 1669250, 925250 1669000, 925000 1669000)))",생활권공원
다라26ba69aa,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.305,2022,202210,"MULTIPOLYGON (((926500 1669000, 926500 1669250, 926750 1669250, 926750 1669000, 926500 1669000)))",생활권공원
다라26ab69ab,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.066,2022,202210,"MULTIPOLYGON (((926250 1669250, 926250 1669500, 926500 1669500, 926500 1669250, 926250 1669250)))",생활권공원
다라25ab68aa,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.937,2022,202210,"MULTIPOLYGON (((925250 1668000, 925250 1668250, 925500 1668250, 925500 1668000, 925250 1668000)))",생활권공원
다라25bb67bb,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.392,2022,202210,"MULTIPOLYGON (((925750 1667750, 925750 1668000, 926000 1668000, 926000 1667750, 925750 1667750)))",생활권공원
다라26aa68aa,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.382,2022,202210,"MULTIPOLYGON (((926000 1668000, 926000 1668250, 926250 1668250, 926250 1668000, 926000 1668000)))",생활권공원
다라26bb69ab,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.959,2022,202210,"MULTIPOLYGON (((926750 1669250, 926750 1669500, 927000 1669500, 927000 1669250, 926750 1669250)))",생활권공원
다라27aa69ab,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.982,2022,202210,"MULTIPOLYGON (((927000 1669250, 927000 1669500, 927250 1669500, 927250 1669250, 927000 1669250)))",생활권공원
다라27ba69ba,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.54,2022,202210,"MULTIPOLYGON (((927500 1669500, 927500 1669750, 927750 1669750, 927750 1669500, 927500 1669500)))",생활권공원
다라25ba68ab,46170103,안창동,Anchang-dong,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.7,2022,202210,"MULTIPOLYGON (((925500 1668250, 925500 1668500, 925750 1668500, 925750 1668250, 925500 1668250)))",생활권공원
